gene_id,gene_idx
ENSG00000102837,11359
ENSG00000183801,11360
ENSG00000185585,11361
ENSG00000162745,11362
ENSG00000116774,11363
ENSG00000184221,11364
ENSG00000205927,11365
ENSG00000177468,11366
ENSG00000173391,11367
ENSG00000162600,11368
ENSG00000127083,11369
ENSG00000126861,11370
ENSG00000254550,11371
ENSG00000169856,11372
ENSG00000119547,11373
ENSG00000205922,11374
ENSG00000203907,11375
ENSG00000284873,11376
ENSG00000149507,11377
ENSG00000285231,11378
ENSG00000285010,11379
ENSG00000255393,11380
ENSG00000198836,11381
ENSG00000125741,11382
ENSG00000197430,11383
ENSG00000183715,11384
ENSG00000079482,11385
ENSG00000178814,11386
ENSG00000102076,11387
ENSG00000268221,11388
ENSG00000166160,11389
ENSG00000269433,11390
ENSG00000128617,11391
ENSG00000054277,11392
ENSG00000122375,11393
ENSG00000124818,11394
ENSG00000116329,11395
ENSG00000082556,11396
ENSG00000125510,11397
ENSG00000112038,11398
ENSG00000171199,11399
ENSG00000188770,11400
ENSG00000123240,11401
ENSG00000172146,11402
ENSG00000172150,11403
ENSG00000280094,11404
ENSG00000221888,11405
ENSG00000184166,11406
ENSG00000255095,11407
ENSG00000262628,11408
ENSG00000180016,11409
ENSG00000127780,11410
ENSG00000142163,11411
ENSG00000168124,11412
ENSG00000183024,11413
ENSG00000094661,11414
ENSG00000136834,11415
ENSG00000197233,11416
ENSG00000239590,11417
ENSG00000165204,11418
ENSG00000173679,11419
ENSG00000171481,11420
ENSG00000136939,11421
ENSG00000171459,11422
ENSG00000171496,11423
ENSG00000170929,11424
ENSG00000171505,11425
ENSG00000171501,11426
ENSG00000262085,11427
ENSG00000165202,11428
ENSG00000280204,11429
ENSG00000197887,11430
ENSG00000221970,11431
ENSG00000221989,11432
ENSG00000180658,11433
ENSG00000221836,11434
ENSG00000243896,11435
ENSG00000221858,11436
ENSG00000221938,11437
ENSG00000221933,11438
,11439
ENSG00000212807,11440
ENSG00000244623,11441
ENSG00000279486,11442
ENSG00000188124,11443
ENSG00000177275,11444
ENSG00000187080,11445
ENSG00000179615,11446
ENSG00000171561,11447
ENSG00000168131,11448
ENSG00000204703,11449
ENSG00000124657,11450
ENSG00000177535,11451
ENSG00000168158,11452
ENSG00000196242,11453
ENSG00000166368,11454
ENSG00000178358,11455
ENSG00000213215,11456
ENSG00000221910,11457
ENSG00000177489,11458
ENSG00000177476,11459
ENSG00000188558,11460
ENSG00000204688,11461
ENSG00000204657,11462
ENSG00000204702,11463
ENSG00000204700,11464
ENSG00000204701,11465
ENSG00000171133,11466
ENSG00000203663,11467
ENSG00000198128,11468
ENSG00000197454,11469
ENSG00000279263,11470
ENSG00000196071,11471
ENSG00000198601,11472
ENSG00000228198,11473
ENSG00000171180,11474
ENSG00000162727,11475
ENSG00000177186,11476
ENSG00000278889,11477
ENSG00000175143,11478
ENSG00000196240,11479
ENSG00000196539,11480
ENSG00000196944,11481
ENSG00000203661,11482
ENSG00000198104,11483
ENSG00000227152,11484
ENSG00000177462,11485
ENSG00000184022,11486
ENSG00000279301,11487
ENSG00000177201,11488
ENSG00000187701,11489
ENSG00000182783,11490
ENSG00000177212,11491
ENSG00000183310,11492
ENSG00000177151,11493
ENSG00000185372,11494
ENSG00000182613,11495
ENSG00000204704,11496
ENSG00000238243,11497
ENSG00000174339,11498
ENSG00000181733,11499
ENSG00000180090,11500
ENSG00000221882,11501
ENSG00000159961,11502
ENSG00000221840,11503
ENSG00000225997,11504
ENSG00000181958,11505
ENSG00000181961,11506
ENSG00000237388,11507
ENSG00000175619,11508
ENSG00000176547,11509
ENSG00000176540,11510
ENSG00000181903,11511
ENSG00000172188,11512
ENSG00000221954,11513
ENSG00000258817,11514
ENSG00000181939,11515
ENSG00000279514,11516
ENSG00000260811,11517
ENSG00000185926,11518
ENSG00000141194,11519
ENSG00000255713,11520
ENSG00000171014,11521
ENSG00000166884,11522
ENSG00000172742,11523
ENSG00000254466,11524
ENSG00000176200,11525
ENSG00000276240,11526
ENSG00000221977,11527
ENSG00000230178,11528
ENSG00000177693,11529
ENSG00000186092,11530
ENSG00000184140,11531
ENSG00000182854,11532
ENSG00000284662,11533
ENSG00000176695,11534
ENSG00000176269,11535
ENSG00000284733,11536
ENSG00000155249,11537
ENSG00000165762,11538
ENSG00000176290,11539
ENSG00000176281,11540
ENSG00000176253,11541
ENSG00000169484,11542
ENSG00000169488,11543
ENSG00000176230,11544
ENSG00000176246,11545
ENSG00000176299,11546
ENSG00000274102,11547
ENSG00000182974,11548
ENSG00000176294,11549
ENSG00000183706,11550
ENSG00000279408,11551
ENSG00000184394,11552
ENSG00000181927,11553
ENSG00000196383,11554
ENSG00000182652,11555
,11556
ENSG00000176555,11557
ENSG00000174982,11558
ENSG00000176567,11559
ENSG00000172208,11560
ENSG00000172320,11561
ENSG00000172324,11562
ENSG00000213439,11563
ENSG00000196578,11564
ENSG00000181273,11565
ENSG00000272987,11566
ENSG00000176495,11567
ENSG00000172464,11568
ENSG00000172459,11569
ENSG00000181785,11570
ENSG00000169327,11571
ENSG00000172365,11572
ENSG00000172769,11573
ENSG00000172362,11574
ENSG00000197786,11575
ENSG00000198283,11576
ENSG00000148215,11577
ENSG00000279761,11578
ENSG00000186113,11579
ENSG00000205029,11580
ENSG00000186119,11581
ENSG00000149133,11582
ENSG00000241356,11583
ENSG00000231192,11584
ENSG00000197938,11585
ENSG00000230301,11586
ENSG00000232535,11587
ENSG00000236032,11588
ENSG00000233412,11589
ENSG00000167825,11590
ENSG00000174957,11591
ENSG00000232382,11592
ENSG00000231861,11593
ENSG00000206536,11594
ENSG00000196098,11595
ENSG00000279395,11596
ENSG00000205030,11597
ENSG00000255012,11598
ENSG00000174937,11599
ENSG00000181371,11600
ENSG00000150269,11601
ENSG00000254834,11602
ENSG00000255223,11603
ENSG00000183303,11604
ENSG00000182334,11605
ENSG00000181698,11606
ENSG00000181718,11607
ENSG00000172489,11608
ENSG00000243729,11609
ENSG00000187612,11610
ENSG00000184933,11611
ENSG00000221813,11612
ENSG00000182083,11613
ENSG00000178586,11614
ENSG00000205330,11615
ENSG00000179695,11616
ENSG00000205329,11617
ENSG00000179626,11618
ENSG00000188324,11619
ENSG00000205328,11620
ENSG00000205327,11621
ENSG00000184954,11622
ENSG00000197706,11623
ENSG00000187857,11624
ENSG00000185821,11625
ENSG00000169214,11626
ENSG00000255804,11627
ENSG00000196171,11628
ENSG00000203757,11629
ENSG00000180433,11630
ENSG00000196099,11631
ENSG00000197403,11632
ENSG00000188340,11633
ENSG00000186440,11634
ENSG00000279051,11635
ENSG00000181803,11636
ENSG00000181499,11637
ENSG00000225781,11638
ENSG00000221931,11639
ENSG00000197532,11640
ENSG00000188269,11641
ENSG00000127515,11642
ENSG00000185385,11643
ENSG00000127530,11644
ENSG00000127529,11645
ENSG00000188000,11646
ENSG00000174667,11647
ENSG00000237521,11648
ENSG00000161807,11649
ENSG00000170923,11650
ENSG00000170920,11651
ENSG00000196119,11652
ENSG00000284680,11653
ENSG00000284609,11654
ENSG00000280090,11655
ENSG00000197125,11656
ENSG00000170953,11657
ENSG00000196341,11658
ENSG00000279116,11659
ENSG00000181518,11660
ENSG00000197849,11661
ENSG00000255298,11662
ENSG00000181693,11663
ENSG00000181767,11664
ENSG00000181761,11665
ENSG00000172154,11666
ENSG00000172487,11667
ENSG00000254658,11668
ENSG00000167822,11669
ENSG00000150261,11670
ENSG00000280314,11671
ENSG00000181752,11672
ENSG00000284723,11673
ENSG00000172199,11674
ENSG00000279961,11675
,11676
,11677
ENSG00000179468,11678
ENSG00000258083,11679
ENSG00000174914,11680
ENSG00000172457,11681
,11682
ENSG00000172377,11683
ENSG00000170605,11684
ENSG00000186509,11685
ENSG00000186513,11686
ENSG00000170790,11687
ENSG00000170683,11688
ENSG00000170782,11689
ENSG00000166363,11690
ENSG00000279000,11691
ENSG00000179919,11692
ENSG00000176510,11693
ENSG00000172640,11694
ENSG00000174970,11695
ENSG00000206474,11696
ENSG00000197309,11697
ENSG00000255582,11698
ENSG00000169208,11699
ENSG00000254737,11700
ENSG00000198674,11701
ENSG00000182634,11702
ENSG00000234560,11703
ENSG00000236981,11704
ENSG00000186723,11705
ENSG00000171942,11706
ENSG00000171936,11707
ENSG00000176231,11708
ENSG00000172519,11709
ENSG00000196184,11710
ENSG00000196266,11711
ENSG00000249730,11712
ENSG00000184155,11713
ENSG00000173285,11714
ENSG00000180708,11715
ENSG00000175398,11716
ENSG00000180475,11717
ENSG00000198965,11718
ENSG00000196248,11719
ENSG00000186306,11720
ENSG00000172289,11721
ENSG00000172772,11722
ENSG00000279111,11723
ENSG00000198967,11724
ENSG00000204694,11725
ENSG00000196832,11726
ENSG00000130538,11727
ENSG00000258453,11728
ENSG00000176198,11729
ENSG00000176219,11730
ENSG00000258806,11731
ENSG00000257115,11732
ENSG00000197591,11733
ENSG00000251608,11734
ENSG00000280236,11735
ENSG00000112462,11736
ENSG00000256574,11737
ENSG00000276119,11738
ENSG00000204246,11739
ENSG00000148136,11740
ENSG00000277556,11741
ENSG00000243641,11742
ENSG00000186943,11743
ENSG00000136839,11744
ENSG00000179055,11745
ENSG00000186881,11746
ENSG00000197437,11747
ENSG00000171054,11748
ENSG00000168828,11749
ENSG00000241128,11750
ENSG00000196772,11751
ENSG00000177174,11752
ENSG00000189181,11753
ENSG00000204695,11754
ENSG00000153230,11755
ENSG00000198452,11756
ENSG00000205496,11757
ENSG00000205497,11758
ENSG00000176895,11759
ENSG00000279012,11760
ENSG00000183251,11761
ENSG00000167355,11762
ENSG00000176239,11763
ENSG00000197428,11764
ENSG00000180785,11765
ENSG00000167332,11766
ENSG00000280021,11767
ENSG00000176925,11768
ENSG00000278870,11769
ENSG00000176893,11770
ENSG00000176904,11771
ENSG00000167359,11772
ENSG00000187918,11773
ENSG00000184321,11774
ENSG00000176798,11775
ENSG00000184698,11776
ENSG00000167360,11777
ENSG00000176922,11778
ENSG00000176900,11779
ENSG00000176742,11780
ENSG00000182070,11781
ENSG00000171944,11782
ENSG00000255307,11783
ENSG00000221996,11784
ENSG00000187747,11785
ENSG00000181609,11786
ENSG00000273085,11787
ENSG00000176787,11788
ENSG00000180974,11789
ENSG00000277932,11790
ENSG00000205409,11791
ENSG00000183269,11792
ENSG00000181616,11793
ENSG00000232268,11794
ENSG00000226288,11795
ENSG00000205495,11796
ENSG00000196778,11797
ENSG00000181963,11798
ENSG00000183313,11799
ENSG00000197790,11800
ENSG00000181001,11801
ENSG00000180988,11802
ENSG00000181074,11803
ENSG00000181009,11804
ENSG00000181109,11805
ENSG00000279270,11806
ENSG00000175485,11807
ENSG00000180934,11808
ENSG00000184478,11809
ENSG00000183389,11810
ENSG00000188691,11811
ENSG00000181023,11812
ENSG00000180919,11813
ENSG00000276045,11814
ENSG00000160991,11815
ENSG00000175938,11816
ENSG00000085840,11817
ENSG00000115942,11818
ENSG00000135336,11819
ENSG00000115947,11820
ENSG00000164815,11821
ENSG00000091651,11822
ENSG00000229314,11823
ENSG00000228278,11824
ENSG00000128699,11825
ENSG00000123353,11826
ENSG00000172057,11827
ENSG00000135506,11828
ENSG00000110048,11829
ENSG00000184792,11830
ENSG00000141447,11831
ENSG00000130703,11832
ENSG00000070882,11833
ENSG00000021762,11834
ENSG00000079156,11835
ENSG00000006025,11836
ENSG00000091039,11837
ENSG00000117859,11838
ENSG00000144645,11839
ENSG00000144909,11840
ENSG00000170909,11841
ENSG00000116885,11842
ENSG00000132823,11843
ENSG00000092094,11844
ENSG00000128694,11845
ENSG00000140961,11846
ENSG00000164823,11847
ENSG00000099985,11848
ENSG00000145623,11849
ENSG00000143867,11850
ENSG00000164920,11851
ENSG00000228474,11852
ENSG00000198856,11853
ENSG00000134996,11854
ENSG00000081087,11855
ENSG00000188729,11856
ENSG00000036473,11857
ENSG00000155719,11858
ENSG00000115155,11859
ENSG00000188162,11860
ENSG00000165899,11861
ENSG00000182447,11862
ENSG00000163982,11863
ENSG00000183034,11864
ENSG00000182938,11865
ENSG00000125879,11866
ENSG00000178602,11867
ENSG00000171540,11868
ENSG00000167770,11869
ENSG00000089723,11870
ENSG00000165312,11871
ENSG00000169914,11872
ENSG00000164164,11873
ENSG00000068308,11874
ENSG00000189401,11875
ENSG00000155100,11876
ENSG00000169918,11877
ENSG00000264522,11878
ENSG00000154124,11879
ENSG00000145569,11880
ENSG00000115507,11881
ENSG00000165588,11882
ENSG00000262664,11883
ENSG00000187950,11884
ENSG00000183378,11885
ENSG00000085465,11886
ENSG00000172818,11887
ENSG00000125850,11888
ENSG00000105261,11889
ENSG00000155463,11890
ENSG00000083720,11891
ENSG00000198754,11892
ENSG00000162881,11893
ENSG00000165621,11894
ENSG00000204237,11895
ENSG00000154814,11896
ENSG00000164830,11897
ENSG00000151093,11898
ENSG00000172939,11899
ENSG00000101405,11900
ENSG00000180914,11901
ENSG00000108405,11902
ENSG00000187848,11903
ENSG00000109991,11904
ENSG00000135124,11905
ENSG00000083454,11906
ENSG00000099957,11907
ENSG00000089041,11908
ENSG00000169860,11909
ENSG00000175591,11910
ENSG00000186912,11911
ENSG00000171631,11912
,11913
ENSG00000078589,11914
ENSG00000244165,11915
ENSG00000169313,11916
ENSG00000181631,11917
ENSG00000174944,11918
ENSG00000117385,11919
ENSG00000090530,11920
ENSG00000110811,11921
ENSG00000141696,11922
ENSG00000250719,11923
ENSG00000122884,11924
ENSG00000072682,11925
ENSG00000149380,11926
ENSG00000185624,11927
ENSG00000178467,11928
ENSG00000170515,11929
ENSG00000175575,11930
ENSG00000187866,11931
ENSG00000156504,11932
ENSG00000156500,11933
ENSG00000070756,11934
ENSG00000101104,11935
ENSG00000186288,11936
ENSG00000184388,11937
ENSG00000151846,11938
ENSG00000090621,11939
ENSG00000254535,11940
ENSG00000174740,11941
ENSG00000100836,11942
ENSG00000205022,11943
ENSG00000065600,11944
ENSG00000112530,11945
ENSG00000163138,11946
ENSG00000175115,11947
ENSG00000179364,11948
ENSG00000124507,11949
ENSG00000100266,11950
ENSG00000165912,11951
ENSG00000142623,11952
ENSG00000117115,11953
ENSG00000142619,11954
ENSG00000159339,11955
ENSG00000276747,11956
ENSG00000122133,11957
ENSG00000006712,11958
ENSG00000007168,11959
ENSG00000168092,11960
ENSG00000079462,11961
ENSG00000158006,11962
ENSG00000076641,11963
ENSG00000068985,11964
ENSG00000234068,11965
ENSG00000238269,11966
ENSG00000204279,11967
ENSG00000101951,11968
ENSG00000158639,11969
ENSG00000280789,11970
ENSG00000171759,11971
ENSG00000128050,11972
ENSG00000172239,11973
ENSG00000120727,11974
ENSG00000124374,11975
ENSG00000149269,11976
ENSG00000111845,11977
ENSG00000180370,11978
ENSG00000077264,11979
ENSG00000130669,11980
ENSG00000101349,11981
ENSG00000137843,11982
ENSG00000083093,11983
ENSG00000107719,11984
ENSG00000129116,11985
ENSG00000099864,11986
ENSG00000157654,11987
ENSG00000187867,11988
ENSG00000099260,11989
ENSG00000072415,11990
ENSG00000105926,11991
ENSG00000145730,11992
ENSG00000217930,11993
ENSG00000149090,11994
ENSG00000135473,11995
ENSG00000152520,11996
ENSG00000152782,11997
ENSG00000125779,11998
ENSG00000120137,11999
ENSG00000157881,12000
ENSG00000288675,12001
ENSG00000110218,12002
ENSG00000073150,12003
ENSG00000154143,12004
ENSG00000148832,12005
ENSG00000100767,12006
ENSG00000090060,12007
ENSG00000218823,12008
ENSG00000115421,12009
ENSG00000182752,12010
ENSG00000116183,12011
ENSG00000138801,12012
ENSG00000198682,12013
ENSG00000163291,12014
ENSG00000162073,12015
ENSG00000137819,12016
ENSG00000160781,12017
ENSG00000182749,12018
ENSG00000170915,12019
ENSG00000188582,12020
ENSG00000148498,12021
ENSG00000116117,12022
ENSG00000102981,12023
ENSG00000124171,12024
ENSG00000178184,12025
ENSG00000227345,12026
ENSG00000116288,12027
ENSG00000175193,12028
ENSG00000169116,12029
ENSG00000140694,12030
ENSG00000143799,12031
ENSG00000129484,12032
ENSG00000041880,12033
ENSG00000102699,12034
ENSG00000137817,12035
ENSG00000151883,12036
ENSG00000138496,12037
ENSG00000178685,12038
ENSG00000111224,12039
ENSG00000059378,12040
ENSG00000173193,12041
ENSG00000173200,12042
ENSG00000138617,12043
ENSG00000185480,12044
ENSG00000162396,12045
ENSG00000197702,12046
ENSG00000188677,12047
ENSG00000138964,12048
ENSG00000166049,12049
ENSG00000115687,12050
ENSG00000171053,12051
ENSG00000196844,12052
ENSG00000236027,12053
ENSG00000237353,12054
ENSG00000132849,12055
ENSG00000166889,12056
ENSG00000229474,12057
ENSG00000100105,12058
ENSG00000177425,12059
ENSG00000125813,12060
ENSG00000075891,12061
ENSG00000135903,12062
ENSG00000106331,12063
ENSG00000196092,12064
ENSG00000007372,12065
ENSG00000009709,12066
ENSG00000125618,12067
ENSG00000198807,12068
ENSG00000159086,12069
ENSG00000157212,12070
ENSG00000148362,12071
ENSG00000102390,12072
ENSG00000168078,12073
ENSG00000108187,12074
ENSG00000254440,12075
ENSG00000163939,12076
ENSG00000185630,12077
ENSG00000204304,12078
ENSG00000167081,12079
ENSG00000105717,12080
ENSG00000163346,12081
ENSG00000173599,12082
ENSG00000179270,12083
ENSG00000166228,12084
ENSG00000132570,12085
ENSG00000169564,12086
ENSG00000197111,12087
ENSG00000183570,12088
ENSG00000090097,12089
ENSG00000175198,12090
ENSG00000114054,12091
ENSG00000156453,12092
ENSG00000169851,12093
ENSG00000136099,12094
ENSG00000184226,12095
ENSG00000138650,12096
ENSG00000102290,12097
ENSG00000099715,12098
ENSG00000113555,12099
ENSG00000150275,12100
ENSG00000118946,12101
ENSG00000189184,12102
ENSG00000165194,12103
ENSG00000280165,12104
,12105
,12106
,12107
,12108
ENSG00000132635,12109
ENSG00000179715,12110
ENSG00000165494,12111
ENSG00000115289,12112
ENSG00000277258,12113
ENSG00000185619,12114
ENSG00000180628,12115
ENSG00000156374,12116
ENSG00000126226,12117
ENSG00000100982,12118
ENSG00000124253,12119
ENSG00000100889,12120
ENSG00000166803,12121
ENSG00000186472,12122
ENSG00000078674,12123
ENSG00000120265,12124
ENSG00000168300,12125
ENSG00000203880,12126
ENSG00000132646,12127
ENSG00000081154,12128
ENSG00000160299,12129
ENSG00000100731,12130
ENSG00000135749,12131
ENSG00000197136,12132
ENSG00000126773,12133
ENSG00000106333,12134
ENSG00000163710,12135
ENSG00000174788,12136
ENSG00000183036,12137
ENSG00000248485,12138
ENSG00000175426,12139
ENSG00000102109,12140
ENSG00000125851,12141
ENSG00000115257,12142
ENSG00000099139,12143
ENSG00000140479,12144
ENSG00000160613,12145
ENSG00000169174,12146
ENSG00000141179,12147
ENSG00000116005,12148
ENSG00000145882,12149
ENSG00000161217,12150
ENSG00000102230,12151
ENSG00000185813,12152
ENSG00000106244,12153
ENSG00000116703,12154
ENSG00000188389,12155
ENSG00000197646,12156
ENSG00000071994,12157
ENSG00000126249,12158
ENSG00000150593,12159
ENSG00000105185,12160
ENSG00000249915,12161
ENSG00000170248,12162
ENSG00000090470,12163
ENSG00000114209,12164
ENSG00000148843,12165
ENSG00000136940,12166
ENSG00000163440,12167
ENSG00000115539,12168
ENSG00000115252,12169
ENSG00000123360,12170
ENSG00000154678,12171
ENSG00000186642,12172
ENSG00000172572,12173
ENSG00000152270,12174
ENSG00000065989,12175
ENSG00000184588,12176
ENSG00000105650,12177
ENSG00000113448,12178
ENSG00000178104,12179
ENSG00000138735,12180
ENSG00000132915,12181
ENSG00000133256,12182
ENSG00000095464,12183
ENSG00000156973,12184
ENSG00000185527,12185
ENSG00000139053,12186
ENSG00000205268,12187
ENSG00000171408,12188
ENSG00000073417,12189
ENSG00000113231,12190
ENSG00000160191,12191
ENSG00000112541,12192
ENSG00000128655,12193
ENSG00000174840,12194
ENSG00000258429,12195
ENSG00000197461,12196
ENSG00000100311,12197
ENSG00000145431,12198
ENSG00000170962,12199
ENSG00000134853,12200
ENSG00000113721,12201
ENSG00000104213,12202
ENSG00000131828,12203
ENSG00000163114,12204
ENSG00000168291,12205
ENSG00000110435,12206
ENSG00000185615,12207
ENSG00000167004,12208
ENSG00000155660,12209
ENSG00000065485,12210
ENSG00000143870,12211
ENSG00000175087,12212
ENSG00000169340,12213
ENSG00000152256,12214
ENSG00000005882,12215
ENSG00000067992,12216
ENSG00000004799,12217
ENSG00000107438,12218
ENSG00000120913,12219
ENSG00000154553,12220
ENSG00000131435,12221
ENSG00000163110,12222
ENSG00000196923,12223
ENSG00000164951,12224
ENSG00000172840,12225
ENSG00000140992,12226
ENSG00000162493,12227
ENSG00000090857,12228
ENSG00000088356,12229
ENSG00000121892,12230
ENSG00000083642,12231
ENSG00000148459,12232
ENSG00000164494,12233
ENSG00000139515,12234
ENSG00000179889,12235
ENSG00000160209,12236
ENSG00000241360,12237
ENSG00000101327,12238
ENSG00000133401,12239
ENSG00000067840,12240
,12241
ENSG00000186862,12242
ENSG00000165650,12243
ENSG00000155714,12244
ENSG00000120509,12245
ENSG00000174827,12246
ENSG00000162366,12247
ENSG00000121440,12248
ENSG00000165966,12249
ENSG00000162734,12250
ENSG00000173517,12251
ENSG00000188305,12252
ENSG00000187800,12253
ENSG00000089220,12254
ENSG00000134020,12255
ENSG00000261371,12256
ENSG00000115425,12257
ENSG00000240849,12258
ENSG00000162517,12259
ENSG00000198300,12260
ENSG00000242265,12261
ENSG00000197329,12262
ENSG00000139946,12263
ENSG00000174516,12264
ENSG00000152684,12265
ENSG00000141456,12266
ENSG00000133027,12267
ENSG00000181195,12268
,12269
,12270
ENSG00000124299,12271
,12272
ENSG00000179094,12273
ENSG00000132326,12274
ENSG00000049246,12275
ENSG00000284395,12276
ENSG00000187642,12277
ENSG00000112378,12278
ENSG00000100029,12279
ENSG00000229833,12280
ENSG00000232838,12281
ENSG00000127980,12282
ENSG00000164751,12283
ENSG00000034693,12284
ENSG00000139197,12285
ENSG00000114757,12286
ENSG00000124587,12287
ENSG00000112357,12288
ENSG00000157911,12289
ENSG00000166821,12290
ENSG00000131779,12291
ENSG00000104883,12292
ENSG00000108733,12293
ENSG00000162928,12294
ENSG00000142655,12295
ENSG00000121680,12296
ENSG00000162735,12297
ENSG00000215193,12298
ENSG00000163737,12299
ENSG00000109272,12300
ENSG00000178921,12301
ENSG00000113068,12302
ENSG00000143256,12303
ENSG00000101132,12304
ENSG00000123349,12305
ENSG00000204220,12306
ENSG00000158571,12307
ENSG00000123836,12308
ENSG00000170525,12309
ENSG00000114268,12310
ENSG00000141959,12311
ENSG00000152556,12312
ENSG00000067057,12313
ENSG00000108518,12314
ENSG00000070087,12315
ENSG00000196570,12316
ENSG00000176732,12317
ENSG00000229859,12318
ENSG00000229183,12319
ENSG00000256713,12320
ENSG00000171314,12321
ENSG00000164708,12322
ENSG00000226784,12323
ENSG00000247077,12324
ENSG00000197121,12325
ENSG00000148985,12326
ENSG00000161395,12327
ENSG00000165152,12328
ENSG00000129925,12329
ENSG00000137338,12330
ENSG00000185220,12331
,12332
ENSG00000182405,12333
ENSG00000177614,12334
ENSG00000096088,12335
ENSG00000142657,12336
ENSG00000119630,12337
ENSG00000142102,12338
ENSG00000164219,12339
ENSG00000102144,12340
ENSG00000170950,12341
ENSG00000130313,12342
ENSG00000008438,12343
ENSG00000161031,12344
ENSG00000159527,12345
ENSG00000163218,12346
ENSG00000079739,12347
ENSG00000169299,12348
ENSG00000165434,12349
ENSG00000013375,12350
ENSG00000154330,12351
ENSG00000184207,12352
ENSG00000130517,12353
ENSG00000183571,12354
ENSG00000082175,12355
ENSG00000101856,12356
ENSG00000164040,12357
ENSG00000087157,12358
ENSG00000112137,12359
ENSG00000112419,12360
ENSG00000087495,12361
ENSG00000204138,12362
ENSG00000125149,12363
ENSG00000164902,12364
ENSG00000167085,12365
ENSG00000215021,12366
ENSG00000111752,12367
ENSG00000134686,12368
ENSG00000173889,12369
ENSG00000198324,12370
ENSG00000177096,12371
ENSG00000102174,12372
ENSG00000112511,12373
ENSG00000197724,12374
ENSG00000118482,12375
ENSG00000100410,12376
ENSG00000156531,12377
ENSG00000010318,12378
ENSG00000172943,12379
ENSG00000130024,12380
ENSG00000136147,12381
ENSG00000109118,12382
ENSG00000116273,12383
ENSG00000106443,12384
ENSG00000119403,12385
ENSG00000025293,12386
ENSG00000129292,12387
ENSG00000135365,12388
ENSG00000056487,12389
ENSG00000040633,12390
ENSG00000122733,12391
ENSG00000092621,12392
ENSG00000233041,12393
ENSG00000146247,12394
ENSG00000067177,12395
ENSG00000044446,12396
ENSG00000102893,12397
ENSG00000164776,12398
ENSG00000156873,12399
ENSG00000139289,12400
ENSG00000181649,12401
ENSG00000174307,12402
ENSG00000019144,12403
ENSG00000144824,12404
ENSG00000176531,12405
ENSG00000081913,12406
ENSG00000040199,12407
ENSG00000173868,12408
ENSG00000144362,12409
ENSG00000165462,12410
ENSG00000109132,12411
ENSG00000054148,12412
ENSG00000070047,12413
ENSG00000116793,12414
ENSG00000006576,12415
ENSG00000107537,12416
ENSG00000175287,12417
ENSG00000168490,12418
ENSG00000165443,12419
ENSG00000175309,12420
ENSG00000124102,12421
ENSG00000155252,12422
ENSG00000038210,12423
ENSG00000241973,12424
ENSG00000143393,12425
ENSG00000137558,12426
ENSG00000164530,12427
ENSG00000139200,12428
ENSG00000033800,12429
ENSG00000078043,12430
ENSG00000131788,12431
ENSG00000105229,12432
ENSG00000083535,12433
ENSG00000073921,12434
ENSG00000100151,12435
ENSG00000153823,12436
ENSG00000177595,12437
ENSG00000160345,12438
ENSG00000261652,12439
ENSG00000103335,12440
ENSG00000154864,12441
ENSG00000140451,12442
ENSG00000165195,12443
ENSG00000069943,12444
ENSG00000225973,12445
ENSG00000135845,12446
ENSG00000151665,12447
ENSG00000174227,12448
ENSG00000100564,12449
ENSG00000142892,12450
ENSG00000108474,12451
ENSG00000143315,12452
ENSG00000197563,12453
ENSG00000165282,12454
ENSG00000185808,12455
ENSG00000007541,12456
ENSG00000162896,12457
ENSG00000087111,12458
ENSG00000124155,12459
ENSG00000101464,12460
ENSG00000060642,12461
ENSG00000277161,12462
ENSG00000163964,12463
ENSG00000255072,12464
ENSG00000119227,12465
ENSG00000104872,12466
ENSG00000150773,12467
ENSG00000155629,12468
ENSG00000011405,12469
ENSG00000133056,12470
ENSG00000139144,12471
ENSG00000078142,12472
ENSG00000121879,12473
ENSG00000051382,12474
ENSG00000171608,12475
ENSG00000105851,12476
ENSG00000100100,12477
ENSG00000145675,12478
,12479
ENSG00000105647,12480
ENSG00000117461,12481
ENSG00000196455,12482
ENSG00000141506,12483
ENSG00000276231,12484
ENSG00000115020,12485
ENSG00000085514,12486
ENSG00000121716,12487
ENSG00000137193,12488
ENSG00000102096,12489
ENSG00000198355,12490
ENSG00000129195,12491
ENSG00000127445,12492
ENSG00000102309,12493
ENSG00000158828,12494
ENSG00000234465,12495
,12496
ENSG00000159763,12497
ENSG00000150867,12498
ENSG00000276293,12499
ENSG00000166908,12500
ENSG00000165782,12501
ENSG00000155099,12502
ENSG00000143398,12503
ENSG00000107242,12504
ENSG00000186111,12505
ENSG00000167103,12506
ENSG00000179761,12507
ENSG00000087842,12508
ENSG00000233670,12509
ENSG00000241878,12510
ENSG00000057757,12511
ENSG00000174238,12512
ENSG00000180957,12513
ENSG00000154217,12514
ENSG00000110697,12515
ENSG00000090975,12516
ENSG00000091622,12517
ENSG00000107959,12518
ENSG00000069011,12519
ENSG00000164093,12520
ENSG00000107859,12521
ENSG00000125207,12522
ENSG00000197181,12523
ENSG00000184571,12524
ENSG00000134627,12525
ENSG00000181191,12526
ENSG00000198961,12527
ENSG00000204311,12528
ENSG00000008710,12529
ENSG00000158683,12530
ENSG00000166473,12531
ENSG00000277481,12532
ENSG00000118762,12533
ENSG00000107593,12534
ENSG00000078795,12535
